z ra dec
0.0473378 9.2815263 1.5542410
0.0488200 10.6471527 12.6247098
0.0513822 8.9836315 12.4175541
0.0512727 10.9148598 10.7572386
0.0522914 8.9253515 11.4503252
0.0532173 9.0778441 10.8319075
0.0489397 10.6290192 15.0443562
0.0513537 10.9505994 15.7693032
0.0518925 12.0311140 16.2128866
0.0522944 11.9856668 15.6677075
0.0529015 10.3372084 12.9018444
0.0523622 15.9090116 16.5827962
0.0523455 16.1177764 15.8014585
0.0476266 9.6401122 11.4296717
0.0536829 8.1893758 11.1272596
0.0534817 13.3056024 21.5611519
0.0549191 11.2191619 23.3013117
0.0569531 11.7769979 19.4354972
0.0569584 12.0994879 20.2318078
0.0574719 10.9586933 21.3157052
0.0576142 11.1786462 21.4413085
0.0582850 10.3755778 22.1232329
0.0526645 15.2795332 19.2490334
0.0555635 14.3053422 17.0727307
0.0568722 13.5218347 16.6503603
0.0572079 13.1301621 18.8596615
0.0573277 14.5923165 18.7682651
0.0578407 13.5424317 18.9160580
0.0536356 15.7901179 23.8507042
0.0579553 14.4064752 21.3741499
0.0582500 14.3277802 21.5368632
0.0551243 9.9686318 26.6506870
0.0554918 13.3590737 28.7337346
0.0547650 12.6993914 29.6072014
0.0560095 15.4363417 27.4347773
0.0562627 16.2527404 26.9738500
0.0563810 15.6147829 28.4117279
0.0598383 14.9230141 23.2511728
0.0569901 13.0740649 33.1481473
0.0607712 12.1867971 33.7088172
0.0613077 15.4628587 34.4333329
0.0630366 10.6417755 33.5490750
0.0650075 11.0747800 38.0940322
0.0531554 37.6387872 3.6610523
0.0541807 39.7990467 0.9104544
0.0544925 37.5036739 0.8520571
0.0529952 37.0307637 3.1602568
0.0542204 34.6560431 2.9528477
0.0534485 38.1471867 5.5192162
0.0524671 36.6804932 6.5811884
0.0546890 34.2496438 3.7206629
0.0550707 35.3634444 8.0935214
0.0583116 39.0297337 19.0834775
0.0573426 36.9957644 20.6806639
0.0580266 35.8653031 20.8301130
0.0581071 39.7972097 19.0928695
0.0610758 37.6713333 20.0303919
0.0584286 33.7955729 19.9804196
0.0610939 38.9185525 23.0017397
0.0634657 40.9626539 23.5187600
0.0644163 41.4004254 26.9160389
0.0644898 39.7723742 25.6921001
0.0695777 41.3833184 36.2896872
0.0734767 33.9761723 41.4363347
0.0560722 17.8051782 1.3994728
0.0566724 20.4501920 1.8823692
0.0572935 22.6846804 1.2783394
0.0540529 24.3092759 10.3174358
0.0546473 24.5325788 10.1887595
0.0517053 21.0043960 17.3961632
0.0604045 17.3266407 22.1511219
0.0595318 21.1012211 16.5022779
0.0598817 22.9043550 15.0024901
0.0549288 20.0125536 25.4810965
0.0596573 24.1424175 26.8170704
0.0603188 20.2181614 24.5181643
0.0610827 22.4367398 25.7640003
0.0614599 22.1479470 26.0779740
0.0609685 23.1117032 26.0705741
0.0641886 22.4516033 25.6298127
0.0557041 17.9142388 26.3010115
0.0575333 20.7159961 31.2934504
0.0603765 22.5757349 31.6240624
0.0662756 18.0912321 34.2932616
0.0682841 23.6497984 33.7763832
0.0695533 22.7397633 34.3467952
0.0708453 18.0410137 39.1850231
0.0714092 20.1374782 38.3451030
0.0675365 16.5624113 37.0903794
0.0733706 20.2521482 39.2169874
0.0558630 0.7690032 0.9089243
0.0567106 1.0780698 1.3337290
0.0547221 4.7692282 0.0830470
0.0565128 4.8636510 0.5608780
0.0570053 4.9828608 1.3980332
0.0590708 5.8967663 1.6799988
0.0605402 4.4830064 0.9083815
0.0609092 3.9434463 2.1101179
0.0612773 4.6550117 2.0442601
0.0611452 5.6340024 0.9696437
0.0549848 2.6952439 4.8219756
0.0596386 0.8820368 4.9789468
0.0595895 4.7937072 5.2812186
0.0586795 7.0741909 3.6727439
0.0602235 5.9385022 3.9807390
0.0612813 5.5618985 5.6216998
0.0586527 3.2640468 11.4755005
0.0579048 3.8633358 12.1305010
0.0585901 3.4258977 12.5828833
0.0582540 3.6990074 12.2608280
0.0612391 2.3831543 12.0125697
0.0601207 0.5937096 14.5531148
0.0604902 1.8656094 14.3921605
0.0595557 2.5986102 13.0822076
0.0603412 2.5709751 14.0655865
0.0616697 1.1658453 13.6975124
0.0608763 1.3461148 14.2565954
0.0617175 0.7468820 13.9510014
0.0611799 1.7045459 13.5968618
0.0594463 5.4244148 9.9600326
0.0554112 6.4940280 12.4639045
0.0607205 4.1526350 11.4247365
0.0593647 5.0234887 14.7872063
0.0602837 2.3279308 16.9337703
0.0602811 0.7310217 14.8640928
0.0611553 1.9648941 15.5903293
0.0629106 1.3563252 19.0696427
0.0638068 1.3065551 16.7593603
0.0605027 3.9827342 18.7191438
0.0612988 6.9841436 21.6577093
0.0616672 5.5571179 15.5783326
0.0620685 4.1169764 15.0367805
0.0592135 3.4388291 15.0152331
0.0622404 0.2754734 14.1830043
0.0603602 7.0946460 24.8198961
0.0657429 6.0557632 23.9367427
0.0620910 1.1873145 28.7236803
0.0655838 5.9091392 27.7480363
0.0672428 5.9345175 26.5678149
0.0619932 3.6018539 21.6741782
0.0644336 5.2333941 32.5995217
0.0662158 5.9586126 28.8726555
0.0682094 4.6574542 27.7150793
0.0683514 5.5487755 27.6910699
0.0684342 5.6734709 28.1011286
0.0684865 6.1739971 30.5123591
0.0732512 7.2110241 38.0539690
0.0736621 5.0771094 36.7765110
0.0749150 7.0650258 35.6244650
0.0741784 0.5323616 40.7711031
0.0765287 0.2972438 38.8951423
0.0745292 4.8789237 38.4758031
0.0623037 43.2847328 6.7337496
0.0575853 42.9237167 8.5976363
0.0606740 44.8147529 10.8777866
0.0624473 42.1033643 8.7308898
0.0605808 40.8137018 11.5148529
0.0640621 46.6305235 17.3563758
0.0661314 45.6074399 20.1035350
0.0624821 42.6122083 22.9576204
0.0638375 41.2772768 23.0853632
0.0663428 43.3019379 26.5279110
0.0680343 42.0203124 26.6745364
0.0683781 42.9154208 26.8055791
0.0675559 43.9303377 32.6017840
0.0684002 41.9940528 32.8120506
0.0688717 43.1730997 26.7989374
0.0562154 24.7012994 0.1387559
0.0561670 24.6175659 1.1127856
0.0572975 24.9128970 4.5388309
0.0588655 30.3833487 1.1871233
0.0582594 28.7059938 4.0557505
0.0575740 28.9572489 4.8045136
0.0592640 29.3407464 4.7560188
0.0578898 27.1594696 13.7505312
0.0553435 30.6053672 9.0608084
0.0569400 31.9770739 11.5321614
0.0587361 26.4615681 8.4738803
0.0600537 30.3642192 9.1910662
0.0564489 27.3471533 7.8413725
0.0588124 32.4290299 19.8084698
0.0624272 26.3412476 19.5914830
0.0631742 28.3506034 19.8447868
0.0597147 27.5039514 26.4905616
0.0606385 29.5403112 25.1239136
0.0610659 28.7377362 25.2571795
0.0654784 30.0286223 22.5421162
0.0661543 29.6843753 22.1161387
0.0637089 25.2937935 24.7464037
0.0657957 30.9909441 32.0529334
0.0672799 31.7265715 33.7005644
0.0670175 24.7879519 31.8219662
0.0690948 25.3461945 33.0100308
0.0756777 30.0679695 40.0343344
0.0548751 9.7189686 2.4556517
0.0577332 8.1524570 3.5219727
0.0590663 8.1039576 7.2296297
0.0588627 10.9745446 5.3603047
0.0573983 14.2870806 0.3934078
0.0571201 12.9773629 2.5028425
0.0619074 13.8200935 1.5884473
0.0570979 12.5286347 4.2262766
0.0578641 11.8866976 5.6338915
0.0582205 11.8265685 6.4769277
0.0578833 9.0067633 7.8130850
0.0586393 9.3973538 8.0720037
0.0610161 7.6168756 9.0474332
0.0589074 13.8794357 8.1002825
0.0572056 12.0550798 13.7518690
0.0599177 12.9013759 11.4813127
0.0608400 13.9838176 11.2139024
0.0613899 10.2643782 20.7217148
0.0634732 7.8496721 19.6380083
0.0595630 13.7752090 16.6628659
0.0588192 13.4762005 18.0244636
0.0590741 13.7457060 21.0841631
0.0594829 13.8408403 21.6595671
0.0633733 8.1839167 22.1177313
0.0657400 7.7263684 20.8757920
0.0653100 8.3864696 21.0993337
0.0612821 14.1335803 25.3431339
0.0631269 14.2945733 24.6721756
0.0631685 14.9359355 23.7951117
0.0645010 12.4343165 24.7504128
0.0654241 9.3411068 30.9585023
0.0655419 9.4401755 30.8477304
0.0654518 13.6441580 29.2613363
0.0707476 8.2743165 30.2402963
0.0688139 11.7596112 29.1577548
0.0705596 11.0269200 30.0881545
0.0711990 11.5037981 30.3139258
0.0645493 9.5814802 32.7887352
0.0689638 12.9567292 34.6531421
0.0691995 13.5176379 33.9209967
0.0700199 12.1045071 34.4396345
0.0709500 12.2494853 33.5078714
0.0730350 7.7452820 37.9570589
0.0685001 13.5438442 33.9949987
0.0719331 14.3322145 32.2165070
0.0752903 13.6956067 38.5507211
0.0745205 7.8959018 38.3133429
0.0751061 10.9171506 38.2720977
0.0639341 0.0163437 19.9147179
0.0593808 32.8922606 6.7692626
0.0606112 34.1857249 6.6453605
0.0617253 33.5510540 0.5717871
0.0629226 32.7652022 1.4823804
0.0599294 32.4517532 6.4497652
0.0631876 32.5003739 6.5160636
0.0586951 31.3635989 1.2506537
0.0582233 33.4973192 8.8461620
0.0588972 33.2860710 7.7638779
0.0583239 32.9886493 8.1398276
0.0580336 35.5809290 10.1374012
0.0606567 32.2995093 7.4008063
0.0610711 36.4976285 10.7308651
0.0630933 37.9016948 12.6766534
0.0653533 36.2159363 12.3641944
0.0576482 36.0059791 10.7037767
0.0604254 32.6255091 18.4698025
0.0624114 32.4786340 18.1901556
0.0614988 35.6934198 20.9875274
0.0640566 32.5884760 14.0104377
0.0657724 33.7153450 14.2131729
0.0658792 33.9028460 13.3802855
0.0600692 32.2384367 18.2000820
0.0632832 33.9589146 23.2299419
0.0655141 36.2221168 21.6248920
0.0645115 37.3096392 25.9147477
0.0644736 37.7063744 26.0153430
0.0654287 33.2432860 30.7988218
0.0656157 33.5698742 30.4139019
0.0653963 37.1525719 27.9845033
0.0676844 37.7724433 29.6191076
0.0696475 35.7910007 29.3350204
0.0664920 35.3910042 27.4914928
0.0739258 35.7375925 31.7545601
0.0762421 33.7620040 36.1310499
0.0778217 34.5032296 35.3386088
0.0746076 32.4656737 38.4164441
0.0750624 36.7875940 38.4850119
0.0778974 35.5753853 37.7837879
0.0783441 35.8484820 36.0273693
0.0576949 17.7956873 0.6550435
0.0590189 19.8223163 0.7221495
0.0575829 20.5508103 1.2321608
0.0581587 21.9811780 1.2645729
0.0622082 21.2458523 2.9076327
0.0640350 19.3180806 4.8324815
0.0616217 19.7694774 6.2601786
0.0565767 18.5150322 0.9311682
0.0571772 17.1123248 8.9262832
0.0594002 20.2263957 11.9218073
0.0607096 21.4607094 13.1075822
0.0605496 20.4108127 13.6277928
0.0635989 17.0941589 10.2878099
0.0635034 14.9767453 11.6243421
0.0625792 18.2807543 8.9019552
0.0631258 20.5548531 12.2281772
0.0621003 19.8916424 7.0960028
0.0612764 19.5848522 19.1535139
0.0610182 17.7173719 21.8918307
0.0623516 15.5346403 17.4205022
0.0643960 16.0106042 15.0831775
0.0604973 22.2205272 15.1016093
0.0644747 19.7320201 14.0730226
0.0632962 21.7823322 19.8892038
0.0660036 20.5094794 17.4099411
0.0646454 19.6433374 13.8410288
0.0625489 15.9720406 23.0236393
0.0626948 20.4898535 23.0390076
0.0664705 21.1760585 22.9723541
0.0671790 21.9704942 26.0737617
0.0679757 19.4672424 25.2135019
0.0687962 19.4492665 25.4133259
0.0683084 19.2548484 25.8222366
0.0653272 15.2258667 27.6202329
0.0695720 18.3101701 29.9763308
0.0742975 20.4529110 28.6182692
0.0668418 15.4027424 30.3763511
0.0729492 15.6500525 37.0065105
0.0747400 17.7370965 32.7160873
0.0771324 14.9413422 36.0745468
0.0748664 16.9718192 39.4918942
0.0765296 20.3467894 39.3189457
0.0772907 21.6461065 36.8816148
0.0646676 2.5671627 2.2991429
0.0650837 2.0028143 1.9679649
0.0678928 0.5867761 1.7044252
0.0644879 2.0777777 6.0139174
0.0646520 1.9843405 6.2965527
0.0675003 1.7990629 3.3358042
0.0659318 2.2859903 3.5894973
0.0632890 4.3400367 10.7547670
0.0644709 5.0842304 9.5040147
0.0647133 6.2435030 9.0819761
0.0632257 2.7813243 12.5540085
0.0681609 4.7447890 10.4110574
0.0659167 2.0187401 13.9240534
0.0668239 3.0380185 18.9089979
0.0666039 4.4019661 19.2495482
0.0688950 1.8306702 14.0129590
0.0704157 1.0587623 18.3879196
0.0691085 2.6587354 13.2509799
0.0691461 0.9732490 12.7942973
0.0679750 5.5018685 22.2426982
0.0686276 5.2534351 24.0077660
0.0685947 5.4415209 24.4304125
0.0687687 4.9712604 26.2754113
0.0703390 3.9255186 26.5867150
0.0731806 4.6353431 26.0375530
0.0734148 4.9826049 29.8840319
0.0770175 1.3936872 28.9775159
0.0745971 5.6450110 33.0022264
0.0754553 4.5887785 32.5252937
0.0775101 1.4579712 30.2403376
0.0793083 3.6562864 30.1215119
0.0796495 4.3744397 32.1777083
0.0798042 1.4523173 36.3814679
0.0798670 2.4285589 37.2626674
0.0785195 5.2964358 37.2922779
0.0646234 36.7920860 0.4143968
0.0658822 38.3518985 0.6554645
0.0636230 38.3878819 1.0746379
0.0659961 38.1985527 2.3470504
0.0658454 37.4727398 5.8323953
0.0625898 40.9687203 8.2136483
0.0630434 40.2665578 8.4063010
0.0631203 39.6115571 8.3814494
0.0631252 41.2284353 11.0149168
0.0636070 40.2568914 11.4420657
0.0628226 40.1072478 12.0170325
0.0652878 40.1835002 10.7042015
0.0623379 39.5501121 13.2783513
0.0643862 38.9183857 13.0460151
0.0648511 41.0226745 9.0325196
0.0672303 39.0645846 11.8995787
0.0618310 41.5978207 8.2891683
0.0787897 39.3073768 34.5390760
0.0806148 37.6287332 33.7450559
0.0788820 41.0350356 32.1506086
0.0791772 39.8845633 33.7209810
0.0792113 37.4628860 35.8924075
0.0782995 43.2656517 36.1042681
0.0797556 42.2709280 37.5174816
0.0801686 42.1661191 37.5894143
0.0594439 23.7757665 1.3687349
0.0615213 25.6639139 1.2312134
0.0640298 22.9350154 2.9377949
0.0674385 24.9119427 5.9020650
0.0624695 22.8006988 10.0522196
0.0624629 22.9456192 10.4537615
0.0629535 22.6483145 8.3929955
0.0613362 22.8495066 12.6459885
0.0612469 23.3251613 13.8238930
0.0622380 26.9316301 13.7718066
0.0637059 24.2988189 6.9468095
0.0621614 22.3234411 12.7851432
0.0678684 26.7534491 16.1147825
0.0698985 26.7669366 16.4702705
0.0653662 28.3368455 13.4569554
0.0660667 26.0820151 23.3091644
0.0660828 25.8245609 23.6367654
0.0683536 23.1119518 24.5413677
0.0718178 24.9391626 22.0999063
0.0700428 23.5595929 23.1159661
0.0702232 24.1592267 23.5883869
0.0743991 24.1677626 33.4266505
0.0777572 24.3755538 35.0733481
0.0778108 22.4657085 35.1938648
0.0759753 25.6054676 33.5345640
0.0781206 26.8778605 34.1111794
0.0795195 26.6572883 32.9714713
0.0705888 24.2724022 32.9151380
0.0777957 24.5651969 38.2019433
0.0670046 6.6652261 3.1924980
0.0679792 8.1725882 5.3393276
0.0643845 8.9880144 11.7529794
0.0659283 9.5646393 13.1856743
0.0666294 10.1943044 12.8517907
0.0652006 11.9765617 12.2874134
0.0682166 13.1680335 12.8515405
0.0679621 10.8326436 14.0493289
0.0686512 12.5190400 16.3785666
0.0679363 7.4942033 19.2257675
0.0681966 7.2616473 19.2428710
0.0686294 11.1587510 14.3128211
0.0703775 12.5740469 15.0875101
0.0704489 7.7856672 23.6337246
0.0737259 7.3745254 20.6411613
0.0704384 9.8005192 27.7030784
0.0724112 10.5500068 27.1461819
0.0728952 10.6474756 26.7681869
0.0725163 13.0764757 27.8786568
0.0731070 9.7032944 30.9923888
0.0737492 8.7813930 24.8904749
0.0749545 10.8227315 26.9468627
0.0770972 11.8601127 24.6498509
0.0758321 12.6939592 27.4346664
0.0759000 11.5868450 33.2426882
0.0799346 11.3075325 31.8311439
0.0811860 11.5064552 32.6318411
0.0804207 9.8383771 35.7521143
0.0636987 30.1383576 1.7224341
0.0684453 33.6977628 1.5824543
0.0668758 33.7069178 5.9647391
0.0703094 32.8610427 0.2474883
0.0694172 30.2716920 5.0845166
0.0713624 31.2240393 5.1627199
0.0687011 28.9718804 9.8177425
0.0660162 28.8246314 12.4677918
0.0666062 29.4257506 11.6138428
0.0677346 30.3093649 11.0075563
0.0679782 28.8034924 10.0956770
0.0654936 32.9922198 10.7355055
0.0678816 33.5635141 10.9317856
0.0679867 31.3520557 8.2524352
0.0640574 30.6442664 13.3668044
0.0684462 30.2596569 15.5638747
0.0691265 29.8528464 18.5974089
0.0700251 32.7554702 17.1300852
0.0696557 28.4803471 17.7772431
0.0723480 30.1572812 17.6080475
0.0728041 32.8522996 17.8602123
0.0648393 29.3976408 13.5857935
0.0650483 29.0814734 13.6667764
0.0695060 29.7764788 22.2022039
0.0696634 29.2586892 20.8874050
0.0736364 32.9353957 18.4292628
0.0741763 33.0439584 24.9422852
0.0797453 31.4206454 27.1001631
0.0803766 27.7529743 33.4461838
0.0800994 29.1965763 33.1198432
0.0799972 29.6032523 33.3650929
0.0810077 29.9562135 32.3997677
0.0757743 33.8642407 30.8340619
0.0773073 33.5460407 30.2733649
0.0795704 32.9085361 29.2552958
0.0802429 30.3894530 30.8688515
0.0799962 33.9101272 32.4648575
0.0814210 30.4343271 31.7875935
0.0821892 31.1622263 33.7531462
0.0804809 32.9517973 37.2047765
0.0807047 32.2288316 36.2420961
0.0814284 32.0094651 36.2451536
0.0653954 16.6697925 4.7167075
0.0708113 14.8370517 5.7419511
0.0673417 18.1471226 3.8568674
0.0684042 18.9713289 5.8883565
0.0701112 18.8185021 1.1121753
0.0697705 18.3619104 1.4908816
0.0633066 14.6625494 0.2791845
0.0675385 13.8913406 8.3419165
0.0657161 15.1230014 11.2743518
0.0678115 15.4083218 10.8000266
0.0680811 17.4039162 7.9432860
0.0673724 18.0877655 7.8744669
0.0687373 13.6531107 7.7499930
0.0724328 16.0307846 11.1166916
0.0725251 16.4001400 11.4013221
0.0727305 18.2422149 12.0260772
0.0649093 14.7926641 11.8890261
0.0676999 17.6906401 14.3258452
0.0701752 14.7344364 14.5347928
0.0700679 14.6932524 21.1126201
0.0714384 15.5127577 21.3441618
0.0697579 17.8241318 20.2938062
0.0703860 18.8958716 22.4382776
0.0749488 14.4791116 20.6208990
0.0723721 18.0537958 22.0251305
0.0738536 16.3393481 26.5522306
0.0741439 18.0505111 25.6610055
0.0758367 17.3696563 26.4567463
0.0761573 16.0743701 30.0758513
0.0765434 15.1261171 26.6303817
0.0776853 15.8895952 27.7463196
0.0780290 15.6085341 25.2659154
0.0809579 16.4469161 27.5938173
0.0777813 16.6611503 30.2349651
0.0782856 15.2289895 31.1337175
0.0788556 14.7396422 29.8902120
0.0815462 14.2683634 29.7832448
0.0723331 1.4561589 2.4859374
0.0717837 5.5678338 1.6678557
0.0748609 4.8087782 0.6644647
0.0740492 5.1895792 9.7709466
0.0732748 0.0889120 14.6986476
0.0756109 0.1099109 12.2480843
0.0770424 1.5210948 14.7066367
0.0733613 5.4376481 17.9330888
0.0776199 1.6448213 19.4118599
0.0750458 0.4709230 21.2277784
0.0802416 2.2383226 21.0116093
0.0798514 1.1659713 24.7162296
0.0793217 3.6663711 23.3568086
0.0798710 3.5633674 28.0108822
0.0824014 1.6684401 23.7064403
0.0826248 1.8880308 22.9341848
0.0801790 3.4433854 23.0950731
0.0821544 4.0742215 28.4370840
0.0855579 3.5115271 32.0274635
0.0676732 36.9896634 2.0223575
0.0717524 36.2902191 11.0670759
0.0710625 34.7084687 11.1022807
0.0715777 35.1393526 10.8636643
0.0722449 35.5494007 11.4768049
0.0735277 34.3522964 10.5359492
0.0715239 38.5086495 10.4005250
0.0735681 35.8076905 8.9425183
0.0760566 36.1587892 8.4569957
0.0756096 37.3358691 17.1098127
0.0767669 35.8433181 16.5250530
0.0756757 37.1992539 16.0911990
0.0749803 34.2338326 21.1109264
0.0767960 32.2168572 20.9969437
0.0763811 36.1627601 28.7267836
0.0780405 36.9209968 24.9553434
0.0824293 35.5323199 26.3364082
0.0792432 35.7888803 31.8157613
0.0856360 34.3089604 32.2199790
0.0864125 34.2859039 31.6080079
0.0842827 37.4498705 30.9564520
0.0844392 36.2135566 31.4078424
0.0863397 34.5865914 32.9383494
0.0670826 14.0463956 0.0320151
0.0687793 19.6360366 1.2514586
0.0734909 19.4463963 8.1709063
0.0735774 21.9623885 6.0915612
0.0748056 23.8564500 9.5578152
0.0755260 21.0837356 17.4734403
0.0763976 22.9088896 15.8935303
0.0735135 20.9859525 23.0679310
0.0752871 19.9551868 21.7031965
0.0737528 23.1695294 19.0630155
0.0752610 23.7031735 18.0498568
0.0763626 22.5652040 18.8384468
0.0785567 23.3261642 18.3968450
0.0783010 24.4888787 22.1954262
0.0730416 22.5991990 18.2930028
0.0750619 20.4407177 27.1646600
0.0749312 20.1390342 26.5125145
0.0764035 20.3362480 25.2492082
0.0809356 23.3779151 24.8247277
0.0800823 23.6429644 25.2867070
0.0812934 23.3358175 25.2997873
0.0818255 19.8937674 27.6366912
0.0824968 20.8347018 27.5004459
0.0819671 22.1938999 25.3329667
0.0818006 23.6166290 25.5318105
0.0833545 23.8630693 25.7458000
0.0796309 22.2670034 29.0996661
0.0791404 24.5078521 30.9418131
0.0823659 24.2417570 29.8168103
0.0813382 20.1272820 29.5248831
0.0829965 20.7953375 29.9621337
0.0822431 21.9973990 32.5945691
0.0823603 20.3205117 33.7069463
0.0825591 21.8646596 30.6439871
0.0832376 25.1746352 31.7758259
0.0841705 24.9770749 31.8542189
0.0841926 24.5784112 31.8931924
0.0848356 22.3275954 34.8018974
0.0872605 19.8530360 34.0956714
0.0861277 22.3345841 34.0535147
0.0728376 6.2373317 0.7446816
0.0712883 8.9741245 1.5510939
0.0725824 9.2805938 2.4677184
0.0735330 8.8823598 3.1484340
0.0748510 10.4418051 3.1513817
0.0746404 7.7988724 8.6751362
0.0730062 12.1272348 11.4264722
0.0738293 11.0240908 11.1159327
0.0734150 9.6113161 14.8708924
0.0746109 11.2744237 13.7391528
0.0748874 6.8845100 17.1218959
0.0757108 7.1568100 16.2716370
0.0786406 10.0203198 13.6789928
0.0771183 6.5361564 16.2758697
0.0768646 7.3861226 15.5404699
0.0790207 10.5774843 15.6661749
0.0792036 6.9939616 17.6328590
0.0795861 10.7562172 17.3322618
0.0806351 9.9286323 18.0976220
0.0782414 11.4087376 22.8415920
0.0799512 9.8862528 19.3260690
0.0742158 8.2516420 17.9811254
0.0806123 8.0471476 22.5283746
0.0841093 11.2598252 23.8205215
0.0841320 10.0852779 24.4633547
0.0865492 7.8634967 27.6491149
0.0842877 9.7983225 28.3178610
0.0850750 9.5489667 28.3893618
0.0877981 9.8997492 33.0172667
0.0830749 1.0725697 1.1936704
0.0839385 1.2880178 0.4545702
0.0833805 1.5580083 1.2686623
0.0832760 1.4452448 1.6483184
0.0830587 3.8813757 0.8783407
0.0830407 4.6004529 2.0119544
0.0824845 4.6634310 2.8263548
0.0829168 4.6660454 2.3844230
0.0825532 0.9807205 8.1090034
0.0828674 0.7044624 9.5505719
0.0838669 3.1987456 9.4869093
0.0835771 2.3949757 11.1869030
0.0837203 1.8393972 12.1756072
0.0890090 0.1613497 19.3893508
0.0839551 6.4328353 2.9162478
0.0839541 7.2977180 4.4571101
0.0898266 5.4646971 21.3138530
0.0918068 7.4031498 25.0381280
0.0838463 10.7807565 2.1326116
0.0853055 11.1637522 0.7781417
0.0844505 13.4681733 5.3798448
0.0856634 12.0030375 9.1470932
0.0862840 12.1076472 12.2907787
0.0866321 12.2539505 12.2109157
0.0874108 13.1242474 12.9584882
0.0869065 12.5232990 14.7337588
0.0911424 15.0286213 18.5828929
0.0923002 10.8130163 23.0116328
0.0937340 14.2986008 24.0062054
0.0938273 15.2866769 23.3065404
0.0948141 14.6676130 25.1776670
0.0847256 3.2026687 0.1769093
0.0867835 4.2006624 0.1072633
0.0916304 4.0297381 1.2303201
0.0881655 2.8399489 7.0525671
0.0881361 0.3900336 7.6941690
0.0907733 1.5538359 4.9311438
0.0902064 3.6221893 5.2468301
0.0891948 4.8590944 7.4468161
0.0901568 2.4224618 13.9367591
0.0927402 0.3414464 12.3928329
0.0914111 0.9595844 12.4636548
0.0928533 0.2146729 12.3752590
0.0912649 1.5562421 13.0419062
0.0896765 1.3989707 18.9645750
0.0910251 0.7965560 18.6867970
0.0925891 0.9277212 18.2557290
0.0882917 3.8218930 16.6706671
0.0948110 2.7180717 15.0390819
0.0938596 0.8592153 17.4676002
0.0933769 2.2135209 17.6283585
0.0949463 0.6050658 19.0001455
0.0964115 0.1184940 20.1757588
0.0935927 1.2920358 22.9173686
0.0930164 0.6815344 23.4792911
0.0949247 0.1450324 23.0448393
0.0917336 3.1702235 22.1465281
0.0940321 3.1645965 21.5442227
0.0951928 3.3062432 21.1892320
0.0931164 3.7428177 22.1563231
0.0941062 2.4790353 23.6695901
0.0951090 3.6098127 23.0199878
0.0974478 0.9472908 23.9014967
0.0976771 1.1933775 23.9609571
0.0997303 2.7911159 24.2557765
0.0990849 2.5372729 26.7271260
0.1002377 2.7279413 27.5287186
0.0874440 16.0485170 0.1063205
0.0866007 16.1012777 2.4097180
0.0863734 16.0851756 6.2743854
0.0883729 15.9808821 11.1254924
0.0931486 15.5787886 23.3426207
0.0951383 18.3668907 24.7179283
0.0952690 18.6966444 24.5891703
0.0954744 18.8084027 24.7200622
0.0965285 18.3310499 25.2436849
0.0971093 18.3021852 25.4451735
0.0970959 19.4664345 24.5009394
0.0953464 20.1471845 24.0406790
0.0974897 19.9826006 23.9173100
0.0964313 17.9300515 27.0936418
0.0975227 18.7778916 26.7463783
0.0976715 19.4085739 25.5945215
0.0871737 6.9615041 1.4985128
0.0873803 9.6917702 3.3682284
0.0923763 6.5781716 1.7097870
0.0920829 8.0674007 0.8200954
0.0850494 8.2799918 0.6826290
0.0896893 5.3070447 7.1758757
0.0923240 5.9536205 18.2802426
0.0924617 6.3552567 20.0620508
0.0939857 5.9145236 23.6046371
0.0974289 5.6290733 21.3186396
0.0971680 8.3505119 21.8202684
0.0948066 7.7869813 24.4040648
0.0987044 8.4126593 25.5601743
0.0932393 7.2410176 24.3088568
0.1038835 8.7429613 27.1102684
0.1026726 4.8088363 26.7971702
0.0889538 0.0561799 7.4162568
0.0888903 22.4418105 4.1827652
0.0914444 21.9083388 8.4008082
0.0921728 23.3898370 7.3750426
0.0915617 23.5535662 9.0865469
0.0922227 24.5522869 7.8265287
0.0924500 24.2486712 7.9358258
0.0910784 21.6713265 12.8689724
0.0908895 23.7668740 10.5943149
0.0937082 23.4816272 16.0683166
0.0952892 24.5393961 16.1050345
0.0981564 21.5689646 23.4827652
0.0986825 21.7643565 24.9893789
0.1004865 21.9698945 25.4906458
0.1011145 23.9522071 25.0489477
0.0886878 11.9807688 1.2286924
0.0907095 10.1807760 1.5408869
0.0909378 9.9577940 1.6481800
0.0911941 9.9192991 1.6818852
0.0918815 12.6935974 1.4886444
0.0930263 12.4737747 0.1432289
0.0883918 13.7638891 5.0881093
0.0880015 13.7833308 5.3936838
0.0873105 12.4649543 7.7901576
0.0921594 11.0807493 7.6633256
0.0903447 15.0068883 12.0555091
0.0937871 13.8486963 11.1476144
0.0894509 11.0000889 13.7781911
0.0897057 10.9754376 13.7487890
0.0953507 10.9774505 13.0793309
0.0887406 12.9038682 13.1197591
0.0915140 11.0455834 19.1125503
0.0934412 14.8947880 18.9512237
0.0943130 10.6819437 14.9370071
0.0943172 11.5058540 15.9139979
0.0954756 11.9277763 16.1700140
0.0949524 12.7243240 14.9064288
0.0937714 12.8514377 19.4752788
0.0963850 12.5043821 22.9395683
0.0951894 14.9159007 22.2360035
0.0965034 14.5241028 22.3374792
0.0954755 13.9464157 23.1604755
0.0972807 10.6272530 18.9851209
0.0970297 10.3762118 25.3640656
0.1019661 12.3922709 23.7118727
