z ra dec
0.1336865 39.0103009 3.9543332
0.1299836 37.8001581 8.2901587
0.1306154 37.5493674 8.9145662
0.1347359 37.4961101 9.7278445
0.1301750 36.3605184 7.6852310
0.1326079 38.8233202 10.9526551
0.1331812 38.7341162 10.5505023
0.1328387 39.5514166 12.5957432
0.1281835 37.7969704 10.6727934
0.1321050 37.6167477 15.1528373
0.1328181 37.5129501 15.2367931
0.1329981 37.4668676 15.3355340
0.1388817 38.5214593 14.3310424
0.1323874 38.0950437 16.6527925
0.1333681 38.9987950 15.4538305
0.1335546 39.0965060 15.2768181
0.1344001 36.5253493 16.2704507
0.1319958 36.9347804 14.9244856
0.1365294 38.0137618 17.3181918
0.1366313 39.1468118 16.6798156
0.1382371 38.9678778 16.6012872
0.1346289 37.1687064 18.8520965
0.1360991 37.5261568 19.4063849
0.1362477 36.0928141 16.6716503
0.1363601 36.6107247 16.7107328
0.1381316 36.9008982 17.4126005
0.1380077 36.5271477 16.4822559
0.1380431 37.2997506 17.9524145
0.1389524 37.9956321 17.1972432
0.1399082 38.5997579 16.7395925
0.1320582 37.6064022 17.8371389
0.1353773 37.4058916 20.6585226
0.1357635 37.0738004 20.3759237
0.1355207 37.2225582 20.1475045
0.1270254 29.4758168 0.6586939
0.1275473 31.5641820 0.3808578
0.1277275 31.5344780 0.5686848
0.1288507 32.0960327 0.6004694
0.1290621 29.3433415 0.2616040
0.1277457 29.5461414 0.5734375
0.1296998 28.8918869 0.4840091
0.1270068 30.2617724 2.4335801
0.1277034 30.0575401 2.0471406
0.1270554 30.5077905 2.7665841
0.1273460 29.9338826 2.9265792
0.1274403 30.6294459 2.7695632
0.1274451 28.8589441 3.6933877
0.1326774 30.4808030 3.9169054
0.1273566 28.8757474 3.7880352
0.1278561 29.2526837 7.5090087
0.1295422 30.5664197 9.4749518
0.1284531 31.5963921 10.0281845
0.1286637 29.3669492 12.0126229
0.1284641 31.5075263 10.6822227
0.1293977 30.0919195 12.4288608
0.1293733 30.4337955 13.0030953
0.1308090 30.9254688 12.8026764
0.1316667 29.5940249 11.7198757
0.1318257 29.4604046 11.7905212
0.1326076 29.7381786 11.7889623
0.1344234 29.3190432 11.7900592
0.1342165 30.9234002 12.0389093
0.1346409 31.3666708 12.2513854
0.1296609 28.6748103 10.4806178
0.1306774 29.2184585 14.2958693
0.1303154 30.0053049 16.0432438
0.1310380 29.8646611 16.3551418
0.1336025 30.3997693 16.2044843
0.1314306 31.7368375 13.6132456
0.1340366 31.7546220 14.9055385
0.1331981 30.6335343 15.7592997
0.1327680 31.1085806 16.1224003
0.1329409 32.3923447 16.3708574
0.1366596 30.8044361 14.1422356
0.1324839 32.5959734 16.2758978
0.1343042 30.3148334 16.9986351
0.1333672 30.1989430 19.7039614
0.1352830 32.2561307 18.6171675
0.1384438 30.3903171 18.2937519
0.1381462 31.5513878 19.2935524
0.1398487 31.0970812 17.9992117
0.1339152 30.9675611 20.7115556
0.1362179 29.8967347 19.9856565
0.1332622 30.7819922 20.2425854
0.1335129 30.4568478 20.1832841
0.1352764 29.8257027 19.8246459
0.1266530 22.2403146 3.2616007
0.1267703 23.5551810 3.0991124
0.1290318 23.2705347 3.0380376
0.1284406 22.2670600 3.6509655
0.1306754 23.4110458 3.6218730
0.1319711 23.1959490 4.0182293
0.1322509 22.8235681 4.1703466
0.1320808 23.1278431 4.0878230
0.1326807 23.2836109 4.5560854
0.1327944 23.0342339 4.2509858
0.1284660 23.5806945 5.7907652
0.1317018 22.6471191 6.2399328
0.1270761 22.3205552 8.9690338
0.1276677 23.0068974 9.2417332
0.1289986 22.0339253 9.3674001
0.1295415 22.7273337 9.1832641
0.1294813 22.6114095 9.5555069
0.1294185 22.2684141 10.5053670
0.1327048 21.3675032 10.6015272
0.1316066 21.9927608 17.7470089
0.1349626 21.3343263 17.9304517
0.1351340 22.2786861 16.7755010
0.1350397 21.9842991 17.0868718
0.1363156 21.8564857 16.9485917
0.1346353 22.1440248 18.3800387
0.1357715 22.7668842 18.5142410
0.1380996 21.2467931 18.9327418
0.1353510 22.4205726 16.4453620
0.1348513 24.5998175 19.8995811
0.1307844 40.2494932 1.4704430
0.1309810 40.4029569 1.5324346
0.1338404 40.2975283 1.9581920
0.1356457 38.6458340 0.7019147
0.1352748 39.4864959 2.5537733
0.1346804 41.1778523 1.1962799
0.1365581 40.6408514 1.5179435
0.1332106 40.9136963 4.7668070
0.1336767 40.5956213 4.7099563
0.1343726 40.5890280 4.8244906
0.1383143 39.5586479 4.9450413
0.1400079 38.3965454 12.5265228
0.1405695 38.5828653 13.8474283
0.1400378 39.0385959 14.7094659
0.1428342 40.0344194 14.6476552
0.1406251 39.0581316 15.9857153
0.1427162 39.8884326 16.9317361
0.1418188 38.9127510 17.7047167
0.1407315 38.6193054 16.8106168
0.1301854 32.3654159 0.5528076
0.1307985 34.5789685 1.7645341
0.1321545 34.2286891 1.2241029
0.1347255 34.4107849 0.8275955
0.1352119 32.7230385 1.7890403
0.1303090 31.9338198 3.0903735
0.1309148 35.0373926 1.8101758
0.1294959 32.9891463 3.4312168
0.1335040 32.8067590 4.0870881
0.1344293 33.0643464 3.6872825
0.1286922 33.5408769 3.5550513
0.1311283 32.3266739 7.8051741
0.1341969 31.8440521 7.4323971
0.1378988 33.5214979 7.6160170
0.1353220 32.3865397 8.4093244
0.1359620 33.4468443 9.0328596
0.1307262 32.7384519 6.7460554
0.1343782 34.2472123 11.6975885
0.1352474 34.0827222 12.3137549
0.1320156 34.2665559 11.0866960
0.1356249 34.1558803 13.3124951
0.1364324 34.4454079 13.2140257
0.1349003 34.0557086 14.9708314
0.1358187 35.1145290 14.8829054
0.1361192 35.3244542 13.8656611
0.1359860 33.8271962 14.0296593
0.1358196 34.4325090 16.2187128
0.1383304 33.6966823 15.4964156
0.1357629 31.9821818 13.8428447
0.1381218 32.6173307 14.1874133
0.1392079 33.9388550 13.3789529
0.1419254 33.6141888 14.2132719
0.1362456 31.6302301 13.0190030
0.1351686 31.7704073 14.2771601
0.1386381 33.8990025 12.7473338
0.1372211 32.0284607 17.5410949
0.1370856 33.8845170 18.5573397
0.1374058 32.2412912 17.6372950
0.1380557 32.2675354 18.8617989
0.1362530 34.5306275 16.8843819
0.1381762 34.8849797 16.2943313
0.1397966 34.0832134 16.7305598
0.1401647 32.6539657 17.9711687
0.1419054 32.3795629 18.5894040
0.1424788 32.1890913 18.5740853
0.1416437 34.0887149 16.8973250
0.1420545 33.4401713 17.0605792
0.1437043 32.8073706 18.4501687
0.1366638 33.4637130 16.3843094
0.1363200 33.8877856 16.3383290
0.1429870 33.2946357 18.9187545
0.1430263 33.3565598 18.9619423
0.1405109 33.7617083 19.0846081
0.1293644 25.1840609 1.2090064
0.1289165 26.3974324 0.7722300
0.1294066 25.4900071 0.7088546
0.1288951 25.6480670 0.9882485
0.1298064 26.3151420 0.7332469
0.1281363 26.0308570 1.7894050
0.1318675 24.1244376 0.3299971
0.1315249 24.7247982 0.9703091
0.1317470 25.0561780 1.7447155
0.1291105 26.8916144 0.4911131
0.1340082 26.2007681 0.6756845
0.1345899 26.3257783 0.6877918
0.1329992 25.9047428 0.9505037
0.1341564 26.4532531 1.3598658
0.1357093 26.0904179 1.0898059
0.1350392 26.2851186 2.3689497
0.1356794 26.6253474 1.5442944
0.1349145 26.9102839 2.1060795
0.1361618 26.3809727 2.6211160
0.1318827 25.4442135 3.9697205
0.1336814 24.9023435 3.6977577
0.1299514 25.4779571 6.0299970
0.1322787 25.8336726 5.3311929
0.1327312 24.4446184 5.0508196
0.1345458 24.1089526 6.0081795
0.1352013 25.2396927 6.0242591
0.1326557 26.1033510 3.8592463
0.1325231 26.0082774 3.9701468
0.1336249 26.3229932 4.4871978
0.1345710 26.8418535 5.9338192
0.1331834 25.4079534 7.0602288
0.1346435 25.0950659 9.4194411
0.1336051 26.2335728 8.7606138
0.1344562 26.5100062 9.1888253
0.1356806 25.7050440 11.8220707
0.1359518 25.8231410 11.8363205
0.1340157 27.4567828 10.3001693
0.1383074 25.9782192 10.0812427
0.1363419 26.2699687 11.9885350
0.1317229 27.6687096 10.4284071
0.1423169 26.4363347 18.2162149
0.1357105 35.4746604 0.1397564
0.1351562 35.8653887 0.8684452
0.1347307 35.8531706 1.2298390
0.1356555 35.6534284 0.6611468
0.1356560 35.7584639 0.7603699
0.1351888 37.1453823 0.7281075
0.1350806 37.2274272 0.8416463
0.1351462 37.1554372 1.2907387
0.1388359 36.6395860 0.8386506
0.1372590 37.1958741 1.3526173
0.1384650 37.0839337 2.1639990
0.1396368 36.9372314 2.8629841
0.1358635 35.8566208 4.2202021
0.1394497 35.0308622 3.7782753
0.1362801 37.3660136 4.1527438
0.1362953 37.0678593 4.4394547
0.1385860 35.9907597 3.9665766
0.1352301 36.2189799 5.7118899
0.1363327 35.5938054 6.1165462
0.1362473 36.7301024 5.3577716
0.1396488 34.4551748 5.4828308
0.1403411 35.2490936 5.1081808
0.1342679 34.9687205 6.1642691
0.1352259 36.6221246 7.5329689
0.1374615 37.8528246 7.8699571
0.1383819 35.8817612 9.4208639
0.1394320 36.7745927 8.9085638
0.1367269 34.9975878 10.2790229
0.1380398 35.6646563 10.4590696
0.1419910 34.5737405 11.9141583
0.1377129 35.9772987 13.3911556
0.1384070 35.1511658 14.2958593
0.1384521 35.6579756 13.8009511
0.1393357 35.5129607 15.1700188
0.1410140 35.7269257 15.5821788
0.1417227 36.0699138 15.4939456
0.1416922 36.0114087 14.5658479
0.1432544 34.3684890 14.3424736
0.1426499 35.8721200 14.1623529
0.1438785 35.3295549 14.0252830
0.1382398 37.0991036 13.4205920
0.1413278 33.9665930 14.6472202
0.1388558 35.9061485 17.0412944
0.1409812 36.2196518 16.5469217
0.1420675 36.0627732 16.3751682
0.1406973 37.2612173 15.9611620
0.1416262 36.6798384 15.9273059
0.1421201 36.3609745 16.4254696
0.1427302 36.9493284 16.7692931
0.1429434 36.5917860 16.8353791
0.1418715 34.4605997 16.0875942
0.1435137 35.2489968 16.6057067
0.1434009 34.7651351 16.1147699
0.1436869 35.2590182 15.5903171
0.1452064 35.4068298 16.3817192
0.1449848 35.8298476 16.5984711
0.1457194 35.8455762 16.5561410
0.1432397 35.9282810 15.5388762
0.1447894 35.0909785 15.2943037
0.1426482 35.3880255 19.2803497
0.1440401 35.6467891 19.4260846
0.1440689 36.4960620 18.8457913
0.1320744 28.2519423 1.0370843
0.1366186 26.7539381 1.2897937
0.1367260 26.8718761 1.3706378
0.1368214 29.3315119 1.5261102
0.1376256 29.0133028 1.5769559
0.1343552 27.3252928 1.9620641
0.1379280 27.6291978 1.6607588
0.1346173 30.4920069 1.8167597
0.1351473 30.5211172 2.5932139
0.1356423 30.3088463 2.7308868
0.1358305 30.2292936 2.7414001
0.1359022 30.1276484 2.8715456
0.1371168 28.9008015 2.8669948
0.1340233 29.6508903 4.1003410
0.1361369 29.2070460 4.4564039
0.1356982 29.7344382 4.4865236
0.1371430 30.0401981 5.3317119
0.1367391 28.0504187 4.2745034
0.1372116 28.4320961 4.6286787
0.1381116 28.5452160 4.8114679
0.1379513 29.1812503 4.7515180
0.1359984 28.2526300 5.4591384
0.1395577 28.3871328 5.2195306
0.1357333 30.6909958 7.5347135
0.1357342 29.4168297 6.8887820
0.1354169 27.1703939 6.7171403
0.1361865 27.4076262 6.9970933
0.1378406 27.3089480 8.1117251
0.1378907 26.8666635 8.6901744
0.1354088 30.6800757 9.5480215
0.1364324 27.5703000 11.2837280
0.1402737 27.5360752 10.6033052
0.1339135 28.1874898 11.9402452
0.1350971 27.7472990 12.0036184
0.1362589 28.0349008 12.4802322
0.1382836 30.3284156 11.2446557
0.1361237 29.4199987 11.7993662
0.1401904 29.1006498 9.6456951
0.1411973 28.5603815 11.0547163
0.1338046 27.8452421 11.3218122
0.1403750 27.1203995 12.9766442
0.1395909 28.1501039 13.5082750
0.1412036 27.5016490 13.8636908
0.1398420 27.9987727 14.5375470
0.1409618 27.6770556 15.0125565
0.1420156 26.8591912 15.2581397
0.1417393 28.4750282 15.5297428
0.1381087 30.0465444 14.0438052
0.1382328 29.5815245 13.8679823
0.1386347 30.0686448 14.2133553
0.1433603 28.9783682 12.8280669
0.1437949 29.3074813 12.6755480
0.1385379 30.6359050 14.4254351
0.1413942 29.0927348 14.8553513
0.1422714 29.0084528 15.0039300
0.1417675 29.6982531 15.3464078
0.1430106 28.7696209 15.4611408
0.1381302 29.2692645 17.3367900
0.1394827 27.8363982 18.4198390
0.1413906 28.8388597 18.3063301
0.1431349 29.6569337 16.7743462
0.1400201 29.9603378 18.1789001
0.1431506 27.7738590 16.9594212
0.1414960 27.1568573 17.3745424
0.1430885 28.8903639 16.8979341
0.1433067 28.8806848 16.8491386
0.1391507 29.6221551 18.2652431
0.1391186 29.5775636 18.3610904
0.1410113 28.5186193 19.9079005
0.1377516 36.0699277 0.0077125
0.1380418 37.9794140 0.1871824
0.1391755 37.5131296 1.2678097
0.1402788 36.9837857 1.4359731
0.1422625 36.8440146 1.3419304
0.1411841 38.7285680 1.4816531
0.1395467 37.2101461 2.3945383
0.1397754 37.9157636 6.9519953
0.1421039 38.1937805 7.4766870
0.1438578 38.6176640 7.5362449
0.1381442 38.1381456 8.0194953
0.1443095 37.6082756 9.0315636
0.1396528 38.1346180 10.8246248
0.1427797 38.2618820 10.9393994
0.1436868 36.9585679 9.9924986
0.1451484 37.2099146 10.9877302
0.1437591 36.5043753 10.2022763
0.1415683 38.1460063 13.6092991
0.1421959 37.5991514 12.6900438
0.1455778 37.5196110 13.3891091
0.1464409 37.1964951 12.6469645
0.1462645 37.2341908 14.0258727
0.1455790 38.1247668 16.2907677
0.1476378 38.0694102 16.3175333
0.1475324 36.6084987 16.5796761
0.1483856 38.4128141 15.9568401
0.1474491 39.0190097 16.9194696
0.1472202 38.5499382 18.4202444
0.1485752 39.1328824 19.1240304
0.1490097 39.2231715 19.1595527
0.1500975 38.4381965 18.9359297
0.1351888 30.7540437 1.5277726
0.1348646 31.1817748 2.9447878
0.1414368 30.9807774 2.1105228
0.1370851 30.6302126 3.7122031
0.1384498 32.6456311 3.5647024
0.1382997 33.1657955 3.3367854
0.1416793 30.8846964 3.6170163
0.1411866 32.9690690 5.6458725
0.1390959 30.6169337 3.2603317
0.1425790 31.4525541 8.5391391
0.1395192 30.3726421 10.8649679
0.1403830 30.2687292 10.7333093
0.1402947 30.4669258 11.0070145
0.1393350 30.4251474 11.4228054
0.1413273 31.0879982 11.9595036
0.1415732 32.7951196 12.2142671
0.1424582 29.8214914 10.8241037
0.1442678 31.4685920 10.4671845
0.1440418 32.1915055 10.8411845
0.1441226 32.4526086 11.1430712
0.1467415 31.7988077 11.5699240
0.1387174 30.4327039 11.2367151
0.1399543 31.2396581 12.6951272
0.1422525 32.9585172 12.6889352
0.1431991 31.9500222 12.4107741
0.1421777 32.8029093 12.5345880
0.1427517 32.6189948 15.4755848
0.1454210 30.4001828 13.6821779
0.1466209 30.9041975 13.7025990
0.1452534 31.3599922 14.8455489
0.1465665 31.3265912 14.2763357
0.1425891 31.9693978 16.1659539
0.1416653 31.6030366 16.8465575
0.1437589 31.3512921 17.1522342
0.1445217 30.6093997 17.5797942
0.1428930 31.8671254 18.4086752
0.1442265 30.2443009 16.4883333
0.1454554 29.7388116 16.2700675
0.1472734 29.5106885 17.6214617
0.1451099 32.4082745 16.4907878
0.1462768 31.3565685 16.0900370
0.1429110 33.2268444 15.5043951
0.1432693 32.8144369 15.5118766
0.1454950 30.9473080 19.1169396
0.1441750 32.0765796 18.8653564
0.1445555 32.0108124 18.9092508
0.1455540 31.4792412 19.4162864
0.1459645 31.9312333 19.1400770
0.1477150 31.2600894 18.4415697
0.1435010 32.1929226 18.7082647
0.1436605 31.9141933 18.6882702
0.1386381 27.6497084 0.4246859
0.1386777 27.5163106 0.8956435
0.1392633 27.4919768 1.3345635
0.1420907 27.0645739 1.1184763
0.1401756 28.2173919 1.4321534
0.1378028 26.7471508 2.2937374
0.1408965 27.0455218 1.9426205
0.1438035 26.2445417 1.8963971
0.1431833 27.3332783 1.9614103
0.1427519 27.4588571 2.0526086
0.1459642 26.9313351 2.1376852
0.1372388 26.6671112 2.2879197
0.1400640 27.7856822 4.7106770
0.1405847 27.7006145 5.4595851
0.1421629 28.2904490 5.6116469
0.1420350 28.5008045 5.1603487
0.1421795 26.4174357 4.9299966
0.1426474 26.4584302 5.0118587
0.1405967 27.7870643 7.3042505
0.1458942 27.6371751 7.2113550
0.1453438 28.1363139 6.8027205
0.1432690 28.6914717 8.5355385
0.1423559 26.2687910 10.1102628
0.1423913 26.4326074 12.0441743
0.1421547 26.8741910 11.1630414
0.1450593 25.9212895 11.8546161
0.1467227 25.6577131 11.9583595
0.1416722 28.2220387 10.1545863
0.1425330 28.2448221 10.9051099
0.1439722 28.0549639 11.1290268
0.1459718 28.5948347 14.4670860
0.1456119 26.9802299 16.5569447
0.1461309 28.2479418 17.2275184
0.1464597 27.9992623 17.5090306
0.1465109 28.0269588 16.9728930
0.1461067 27.9080542 18.1821923
0.1462295 27.5126915 17.7966627
0.1470515 28.0356109 17.8041768
0.1464712 28.5741296 17.1957297
0.1467944 28.5276029 17.2658947
0.1472463 28.3222070 17.6701884
0.1483421 28.0956115 16.9524200
0.1483792 28.1697183 17.0225008
0.1485304 28.3368499 17.9860462
0.1483843 27.5562170 15.3275320
0.1486553 28.7044115 18.2240362
0.1482482 28.3115366 18.2333207
0.1482778 28.2345499 18.3405406
0.1484800 28.5135875 18.2541102
0.1497919 27.7972034 18.6101963
0.1509653 26.4168815 18.4884531
0.1473979 26.0058765 18.1395800
0.1432885 18.9516792 0.7919908
0.1450819 18.6561392 0.8278421
0.1440434 19.6124192 1.5184385
0.1474588 20.9626065 1.0835361
0.1449611 21.0634991 3.2719315
0.1392401 19.2915216 3.7244571
0.1437208 19.2318414 9.0597148
0.1437358 19.8373968 8.5616245
0.1443730 19.8795157 9.0048077
0.1453903 18.7070234 6.4936978
0.1453041 18.8374892 6.5318406
0.1443694 19.4461997 9.0503718
0.1426168 21.4974131 6.4966418
0.1417335 20.7370588 9.7739718
0.1439962 19.5057526 10.3088862
0.1437341 20.2377153 11.6570552
0.1425269 20.2137228 12.0802522
0.1443097 19.4952178 10.6079281
0.1440300 20.7485182 9.5941514
0.1414150 19.5786140 12.3589920
0.1424602 19.5416453 12.6574708
0.1449634 19.2476120 13.7866353
0.1442146 21.8179119 13.1146201
0.1450157 22.2666112 13.5557396
0.1421942 20.1110661 12.8562425
0.1427068 20.1360149 12.3608162
0.1454026 19.3168612 16.2792307
0.1473889 20.6431936 17.8117045
0.1524838 20.7464356 14.9901346
0.1528031 20.0962979 16.7520391
0.1489376 18.7130696 16.1959377
0.1384297 27.0624799 0.0295270
0.1452592 30.8062667 0.8712686
0.1426452 30.4799872 1.9088417
0.1461811 28.6443893 1.7616782
0.1424719 30.3150040 3.7725011
0.1476860 30.5666972 3.9615127
0.1423823 29.7969335 5.6367699
0.1433520 29.6254945 5.6324519
0.1442984 31.7570107 3.0231907
0.1461983 28.2372077 5.6953448
0.1457024 31.4862244 6.6406612
0.1460813 30.2593381 7.0510496
0.1458155 28.7494317 6.3791770
0.1491642 28.4297139 8.3611525
0.1444484 30.2414401 9.7239061
0.1440052 29.5464781 10.9918527
0.1464573 30.7258128 10.8873417
0.1471796 31.4619516 10.6269110
0.1484750 30.8623827 11.7570517
0.1491655 28.6476246 9.7562900
0.1471279 28.6468033 10.8970187
0.1512927 29.6544285 10.8921937
0.1503353 30.7767505 10.3871090
0.1465154 30.0167631 12.6064205
0.1476795 31.4579472 12.9583955
0.1469562 30.4705308 13.5925637
0.1473102 30.2211115 13.8009562
0.1476755 30.0867898 13.8433491
0.1500367 29.9944816 14.4064219
0.1501339 29.1129306 13.1061950
0.1514137 30.0264586 14.4931418
0.1460591 29.1037216 12.0904682
0.1488421 29.6324370 17.0091250
0.1491101 29.6696150 16.9874292
0.1508031 29.2734379 17.5948809
0.1501576 29.3419139 18.6260183
0.1508198 29.3672909 18.7523418
0.1477679 23.7569396 2.8006550
0.1484924 24.2117409 2.1776017
0.1468795 23.3940287 3.2996400
0.1458314 23.7112470 3.6066206
0.1473236 23.6529951 3.0443993
0.1471996 23.5778346 3.1320624
0.1443010 23.2694237 5.4416087
0.1456567 22.0533889 5.4833533
0.1445033 23.8897499 5.2386694
0.1456695 22.6251424 8.9637865
0.1455664 24.2342053 6.2233699
0.1458242 24.2792088 6.5494758
0.1501273 23.8246611 7.3264325
0.1477108 24.3152857 7.6028049
0.1472208 24.7811759 8.3402997
0.1433022 23.8885872 6.6110607
0.1447564 23.8909478 9.6474418
0.1449939 23.9103264 10.6546202
0.1467876 23.1033116 9.8273241
0.1476428 24.0500667 8.9882181
0.1474763 23.7378257 9.3767989
0.1475668 23.9150706 9.2842441
0.1475885 22.5763611 11.2785872
0.1457357 24.1576454 10.8758860
0.1474459 23.6551983 11.3032827
0.1447626 23.8057327 10.5584244
0.1460295 23.1980929 12.3234719
0.1469190 24.5220716 12.5509398
0.1472828 24.4568939 13.0115953
0.1482464 24.8569967 12.9240136
0.1496407 23.1550474 14.0773785
0.1471987 23.2987977 14.4597453
0.1497978 23.5386320 13.8646537
0.1520311 22.6504866 12.2057777
0.1495250 21.8171268 13.7190156
0.1515218 22.2889263 14.4794777
0.1509522 24.0293046 12.1143861
0.1508967 23.3297276 15.6855646
0.1510449 23.1875436 15.6444741
0.1536746 22.5605923 16.3176936
0.1506496 23.8319275 15.5581573
0.1506145 24.9193326 15.7876048
0.1544215 23.4651555 15.4777339
0.1554506 23.4090839 15.4584036
0.1483249 24.4735479 15.3094720
0.1455354 17.8441277 2.2133614
0.1479635 17.8860944 2.4305140
0.1487839 17.8518393 2.3785430
0.1502103 17.7206443 2.8763036
0.1508517 17.6716051 5.6002495
0.1517605 17.4048113 5.6662892
0.1464239 18.1055757 6.7359839
0.1470939 17.7970243 6.6954466
0.1470110 17.9795376 6.7285101
0.1508415 17.4438209 8.1010427
0.1540964 17.3682637 11.8024096
0.1539471 17.8023828 18.4922232
0.1472248 31.8175155 2.2650926
0.1475733 31.7190306 2.4468748
0.1479703 31.4975222 2.8106570
0.1484784 33.1294197 0.0956604
0.1492029 32.6640174 1.5188070
0.1482224 33.0457987 4.4345457
0.1486772 33.2211202 5.7391865
0.1505671 31.9717831 8.2567349
0.1491295 33.2877533 7.6884845
0.1545158 32.3639501 7.3629592
0.1498870 30.9683902 5.8566200
0.1492760 31.8044487 8.9700730
0.1497542 33.4507518 9.6238880
0.1530736 33.6667853 9.9628664
0.1491373 32.2346352 11.5770123
0.1484716 31.9872001 11.7290347
0.1489644 31.9798625 11.6898017
0.1532542 30.9241475 8.9301310
0.1534368 32.0829598 12.0159114
0.1540334 30.7695191 12.8414345
0.1559568 33.2531372 12.4291153
0.1497512 31.8332744 11.7618180
0.1542396 30.6880373 13.3980147
0.1537220 34.2779086 15.0274282
0.1546369 33.2876211 16.1952375
0.1556786 31.4755161 15.4324740
0.1609146 32.1446230 17.6116122
0.1465460 27.1355322 0.5310342
0.1466927 24.8994866 2.0677956
0.1505495 24.0826757 2.5326136
